"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsgeneratorstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Projekt / Project","Datenerhebung / Data collection?","Welche Komponenten sollen durchgeführt werden / Which components should be executed?","Versuchspersonen-ID / Participant-ID","Stichprobe / Sample","Bitte Audio überprüfen / Please check if audio works","Bitte mit [F11] in den Vollbildmodus wechseln / Please press [F11] to switch to full screen mode","Als nächstes möchten wir Sie bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeiten Sie zunächst einige Aufgaben,  die unterschiedliche Aspekte Ihres Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuchen Sie, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird Ihnen zunächst erklärt und Sie bekommen die Gelegenheit, sie zu üben.  Falls Sie zwischendrin eine kurze Pause einlegen möchten, tun Sie dies bitte zwischen den Aufgaben.     Bitte klicken Sie auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ungefähr 25 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id={vpid}&amp;p={project}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2quest?id={vpid}&amp;p={project} ","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id={vpid}&amp;p={project}&amp;comp={components} ","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id={vpid}&amp;p={project} ","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id={vpid}&amp;p={project}&amp;form={sample} ","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id={vpid}&amp;p={project}&amp;form={sample}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id={vpid}&amp;p={project}&amp;form={sample}","Gesamtzeit","Gruppenzeit: ID","Fragenzeit: project","Fragenzeit: datacollection","Fragenzeit: components","Fragenzeit: vpid","Fragenzeit: sample","Fragenzeit: Audio","Fragenzeit: F11","Gruppenzeit: Info","Fragenzeit: InfoAdults","Fragenzeit: InfoAdols","Fragenzeit: InfoChild","Fragenzeit: URLCognAdults","Fragenzeit: URLQuestAdults","Fragenzeit: URLCognAdols","Fragenzeit: URLQuestAdols","Fragenzeit: URLQuestChild","Fragenzeit: URLCognChild","Fragenzeit: URLQuestParent"
"478","","","de","1394826970","2025-02-07 12:30:33","2025-02-07 12:30:33","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"479","","","de","2133641149","2025-02-07 12:30:37","2025-02-07 12:30:37","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"480","2025-02-07 12:52:39","2","de","1145194135","2025-02-07 12:30:42","2025-02-07 12:52:39","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30026","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30026&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30026&amp;p=3","","","","","","1317.31","1119.01","","","","","","","","198.3","","","","","","","","","",""
"481","2025-02-07 13:51:34","2","de","1700806464","2025-02-07 13:50:53","2025-02-07 13:51:34","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70024","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70024&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70024&amp;p=7","","","","","","41.55","41.55","","","","","","","","","","","","","","","","","",""
"482","2025-02-08 09:54:26","2","de","1811141774","2025-02-08 09:52:55","2025-02-08 09:54:26","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70023","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70023&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70023&amp;p=7","","","","","","90","90","","","","","","","","","","","","","","","","","",""
"483","2025-02-08 10:06:53","2","de","1298882859","2025-02-08 10:05:43","2025-02-08 10:06:53","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70023","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70023&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70023&amp;p=7","","","","69.55","69.55","","","","","","","","","","","","","","","","","",""
"484","2025-02-08 13:24:50","2","de","1888605724","2025-02-08 13:22:09","2025-02-08 13:24:50","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70023","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70023&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70023&amp;p=7","","","","162.06","133.09","","","","","","","","28.97","","","","","","","","","",""
"485","","","de","1025706290","2025-02-10 10:51:30","2025-02-10 10:51:30","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"486","","","de","1517470218","2025-02-10 10:51:35","2025-02-10 10:51:35","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"487","2025-02-10 10:56:21","2","de","571690405","2025-02-10 10:51:39","2025-02-10 10:56:21","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30028","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30028&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30028&amp;p=3","","","","","","281.5","98.03","","","","","","","","183.47","","","","","","","","","",""
"488","2025-02-10 12:59:25","2","de","1169776948","2025-02-10 12:17:38","2025-02-10 12:59:25","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30027","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30027&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30027&amp;p=3","","","","","","2508.15","2414.49","","","","","","","","93.66","","","","","","","","","",""
"489","","","de","192182561","2025-02-11 13:33:24","2025-02-11 13:33:24","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"490","2025-02-14 13:37:17","2","de","92414978","2025-02-14 13:34:46","2025-02-14 13:37:17","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70024","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70024&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70024&amp;p=7","","","","","","144.66","144.66","","","","","","","","","","","","","","","","","",""
"491","2025-02-14 16:56:11","2","de","1996810","2025-02-14 16:54:14","2025-02-14 16:56:11","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70024","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70024&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70024&amp;p=7","","","","","","118.49","80.56","","","","","","","","37.93","","","","","","","","","",""
"492","","","de","363132262","2025-02-15 14:06:05","2025-02-15 14:06:05","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"493","","","de","686657128","2025-02-15 14:06:06","2025-02-15 14:06:06","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"494","2025-02-15 14:31:34","2","de","576433154","2025-02-15 14:06:08","2025-02-15 14:31:34","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30029","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30029&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30029&amp;p=3","","","","","","1526.83","1509.14","","","","","","","","17.69","","","","","","","","","",""
"495","","","de","1886122373","2025-02-17 10:23:59","2025-02-17 10:23:59","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"496","","","de","663068814","2025-02-17 10:24:00","2025-02-17 10:24:00","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"497","2025-02-17 11:18:32","2","de","1173296711","2025-02-17 10:24:03","2025-02-17 11:18:32","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30031","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30031&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30031&amp;p=3","","","","","","3269.49","997.16","","","","","","","","2272.33","","","","","","","","","",""
"498","2025-02-17 12:46:50","2","de","1469084424","2025-02-17 12:24:59","2025-02-17 12:46:50","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30030","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30030&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30030&amp;p=3","","","","","","1311.84","51.17","","","","","","","","1260.67","","","","","","","","","",""
"499","","","de","1052535258","2025-02-18 09:50:49","2025-02-18 09:50:49","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"500","2025-02-18 09:53:10","2","de","387442283","2025-02-18 09:52:38","2025-02-18 09:53:10","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70020","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70020&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70020&amp;p=7","","","","","","31.71","31.71","","","","","","","","","","","","","","","","","",""
"501","2025-02-18 13:06:54","2","de","890612078","2025-02-18 12:58:09","2025-02-18 13:06:54","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70020","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70020&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70020&amp;p=7","","","","","","525.75","22.13","","","","","","","","503.62","","","","","","","","","",""
"502","2025-02-18 14:09:11","2","de","2014400738","2025-02-18 13:51:44","2025-02-18 14:09:11","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70027","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70027&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70027&amp;p=7","","","","1046.1","1046.1","","","","","","","","","","","","","","","","","",""
"503","2025-02-18 15:08:32","2","de","1285179323","2025-02-18 15:08:13","2025-02-18 15:08:32","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70027","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70027&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70027&amp;p=7","","","","18.56","18.56","","","","","","","","","","","","","","","","","",""
"504","2025-02-18 17:21:06","2","de","1367521652","2025-02-18 17:16:36","2025-02-18 17:21:06","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70027","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70027&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70027&amp;p=7","","","","269.56","123.01","","","","","","","","146.55","","","","","","","","","",""
"505","","","de","2077667734","2025-02-20 11:05:30","2025-02-20 11:05:30","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"506","2025-02-20 12:27:38","2","de","1050557005","2025-02-20 11:05:30","2025-02-20 12:27:38","","P2(Donner & Lincoln)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","15","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=15&amp;p=2&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=15&amp;p=2","","","","","","4927.65","32.8","","","","","","","","4894.85","","","","","","","","","",""
"507","2025-02-21 09:39:53","2","de","800301035","2025-02-21 09:39:31","2025-02-21 09:39:53","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70029","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70029&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70029&amp;p=7","","","","","","22.71","22.71","","","","","","","","","","","","","","","","","",""
"508","","","de","317805435","2025-02-21 12:31:04","2025-02-21 12:31:04","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"509","","","de","1260272201","2025-02-21 12:31:04","2025-02-21 12:31:04","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"510","2025-02-21 13:00:29","2","de","1241328473","2025-02-21 12:31:06","2025-02-21 13:00:29","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30032","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30032&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30032&amp;p=3","","","","","","1763.86","41.45","","","","","","","","1722.41","","","","","","","","","",""
"511","2025-02-21 12:43:17","2","de","1714212375","2025-02-21 12:42:32","2025-02-21 12:43:17","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70029","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70029&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70029&amp;p=7","","","","","","44.73","17.65","","","","","","","","27.08","","","","","","","","","",""
"512","2025-02-21 13:58:51","2","de","1642763889","2025-02-21 13:49:12","2025-02-21 13:58:51","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70026","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70026&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70026&amp;p=7","","","","579.34","579.34","","","","","","","","","","","","","","","","","",""
"513","2025-02-21 13:59:58","2","de","1869120964","2025-02-21 13:59:23","2025-02-21 13:59:58","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70026","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70026&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70026&amp;p=7","","","","35.6","35.6","","","","","","","","","","","","","","","","","",""
"514","2025-02-22 13:13:37","2","de","1842039904","2025-02-22 13:13:13","2025-02-22 13:13:37","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70028","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70028&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70028&amp;p=7","","","","","","24.72","24.72","","","","","","","","","","","","","","","","","",""
"515","2025-02-22 16:16:42","2","de","1420000075","2025-02-22 16:12:47","2025-02-22 16:16:42","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70028","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70028&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70028&amp;p=7","","","","","","235.02","225.7","","","","","","","","9.32","","","","","","","","","",""
"516","2025-02-24 10:54:48","2","de","207397590","2025-02-24 10:54:10","2025-02-24 10:54:48","","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=99&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=99999&amp;p=99&amp;form=C&amp;comp=cogn","","37.38","34.23","","","","","","","","3.15","","","","","","","","","",""
"517","2025-02-24 10:58:36","2","de","219952247","2025-02-24 10:58:19","2025-02-24 10:58:36","","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=99&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=99","","","","","","16.78","13.64","","","","","","","","3.14","","","","","","","","","",""
"518","","","de","577973964","2025-02-24 11:19:57","2025-02-24 11:19:57","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"519","","","de","730444414","2025-02-24 11:19:58","2025-02-24 11:19:58","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"520","","","de","1693504908","2025-02-24 11:19:58","2025-02-24 11:19:58","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"521","2025-02-24 11:42:45","2","de","1324095552","2025-02-24 11:20:00","2025-02-24 11:42:45","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30033","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30033&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30033&amp;p=3","","","","","","1364.36","1323.86","","","","","","","","40.5","","","","","","","","","",""
"522","2025-02-24 11:23:29","2","de","1226701463","2025-02-24 11:22:45","2025-02-24 11:23:29","","P6(Liszkowski)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=99999&amp;p=6&amp;form=C&amp;comp=cogn","","43.95","34.15","","","","","","","","9.8","","","","","","","","","",""
"523","2025-02-24 12:56:16","2","de","961364421","2025-02-24 12:54:18","2025-02-24 12:56:16","","P7(Riesel & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=7","","","","","","117.68","117.68","","","","","","","","","","","","","","","","","",""
"524","2025-02-24 14:11:01","2","de","1238775072","2025-02-24 14:10:31","2025-02-24 14:11:01","","P7(Riesel & Lincoln)","PilotierungPilot","Nur die DenkaufgabenCognitive tasks only","99999","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=7","","","","","","29.78","26.26","","","","","","","","3.52","","","","","","","","","",""
"525","2025-02-24 15:01:55","2","de","692101083","2025-02-24 15:00:28","2025-02-24 15:01:55","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","KinderChildren","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=C","","","87.41","87.41","","","","","","","","","","","","","","","","","",""
"526","2025-02-24 15:03:31","2","de","1371655295","2025-02-24 15:03:14","2025-02-24 15:03:31","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ElternParents","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=P","14.15","14.15","","","","","","","","","","","","","","","","","",""
"527","2025-02-24 15:04:22","2","de","911026739","2025-02-24 15:04:07","2025-02-24 15:04:22","","P1(Gluth & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=1&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=1","","","","","","15.09","15.09","","","","","","","","","","","","","","","","","",""
"528","2025-02-24 15:29:47","2","de","1116376251","2025-02-24 15:29:28","2025-02-24 15:29:47","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ElternParents","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=P","19.65","19.65","","","","","","","","","","","","","","","","","",""
